ocorrencia_classificacao;ocorrencia_cidade;ocorrencia_uf;ocorrencia_pais;ocorrencia_aerodromo;ocorrencia_dia;ocorrencia_hora;investigacao_aeronave_liberada;investigacao_status;divulgacao_relatorio_publicado;total_aeronaves_envolvidas;ocorrencia_saida_pista;aeronave_matricula;aeronave_tipo_equipamento;aeronave_fabricante;aeronave_modelo;aeronave_motor_tipo;anv_motor_qtd;anv_motor_descricao_qtd;aeronave_assentos;aeronave_ano_fabricacao;aeronave_pais_fabricante;aeronave_voo_origem;aeronave_voo_destino;aeronave_fase_operacao;aeronave_tipo_operacao;aeronave_nivel_dano;aeronave_fatalidades_total
INCIDENTE;CAMPO GRANDE;MS;BRASIL;SBCG;25/03/2014;18:57:00;SIM;FINALIZADA;NÃO;1;NÃO;PTMQC;AVIÃO;FOKKER;F28MK0100;JATO;2;BIMOTOR;115;1991;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;TÁXI;REGULAR;***;0
INCIDENTE;ANÁPOLIS;GO;BRASIL;FAER;24/03/2014;18:45:00;SIM;FINALIZADA;NÃO;1;NÃO;PTRDY;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;EMB-720C;PISTÃO;1;MONOMOTOR;7;0;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;CORRIDA APÓS POUSO;PRIVADA;***;0
INCIDENTE;BELÉM;PA;BRASIL;SBBE;24/03/2014;18:30:00;SIM;FINALIZADA;NÃO;1;NÃO;PTNAE;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;EMB-710C;PISTÃO;1;MONOMOTOR;4;0;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;CORRIDA APÓS POUSO;PRIVADA;***;0
INCIDENTE;UBERABA;MG;BRASIL;SBUR;23/03/2014;15:49:00;SIM;FINALIZADA;NÃO;1;NÃO;PTASN;AVIÃO;BEECH AIRCRAFT;F90;TURBOÉLICE;2;BIMOTOR;10;1985;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;CORRIDA APÓS POUSO;PRIVADA;***;0
INCIDENTE;BOTUCATU;SP;BRASIL;SDBK;22/03/2014;19:50:00;SIM;FINALIZADA;NÃO;1;NÃO;PPSNL;AVIÃO;AIRBUS INDUSTRIE;A300-B2-203;JATO;2;BIMOTOR;348;1982;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;TÁXI;REGULAR;***;0
INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;SBJR;21/03/2014;13:30:00;SIM;FINALIZADA;NÃO;1;NÃO;PTISO;AVIÃO;LEARJET;25C;JATO;2;BIMOTOR;7;1973;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;CORRIDA APÓS POUSO;PRIVADA;***;0
INCIDENTE;BELO HORIZONTE;MG;BRASIL;SBBH;21/03/2014;08:35:00;SIM;FINALIZADA;NÃO;1;NÃO;PPVOZ;AVIÃO;BOEING COMPANY;737-3K9;JATO;2;BIMOTOR;144;1991;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;TÁXI;REGULAR;***;0
INCIDENTE;TEFÉ;AM;BRASIL;SBTF;20/03/2014;13:41:00;SIM;FINALIZADA;NÃO;1;NÃO;PTFPP;AVIÃO;CESSNA AIRCRAFT;560XL;JATO;2;BIMOTOR;10;1998;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;CORRIDA APÓS POUSO;PRIVADA;***;0
INCIDENTE;FORTALEZA;CE;BRASIL;SBFZ;18/03/2014;12:35:00;SIM;FINALIZADA;NÃO;1;NÃO;PTTEF;AVIÃO;BOEING COMPANY;737-3Q4;JATO;2;BIMOTOR;151;0;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;TÁXI;REGULAR;***;0
INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;SBGL;18/03/2014;11:10:00;SIM;FINALIZADA;NÃO;1;NÃO;PPSFE;AVIÃO;BOEING COMPANY;727-243;JATO;3;TRIMOTOR;173;1981;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;TÁXI;REGULAR;***;0
INCIDENTE;CAMPINAS;SP;BRASIL;SBKP;13/03/2014;21:57:00;SIM;FINALIZADA;NÃO;1;NÃO;PPVOI;AVIÃO;BOEING COMPANY;767-341;JATO;2;BIMOTOR;234;1989;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;TÁXI;REGULAR;***;0
INCIDENTE;UBATUBA;SP;BRASIL;FAER;11/03/2014;18:50:00;SIM;FINALIZADA;NÃO;1;NÃO;PTMRB;AVIÃO;FOKKER;F28MK0100;JATO;2;BIMOTOR;115;1990;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;TÁXI;REGULAR;***;0
INCIDENTE;SALVADOR;BA;BRASIL;FAER;10/03/2014;22:13:00;SIM;FINALIZADA;NÃO;1;NÃO;PTOAP;AVIÃO;BEECH AIRCRAFT;F33A;PISTÃO;1;MONOMOTOR;4;1990;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;CORRIDA APÓS POUSO;PRIVADA;***;0
INCIDENTE;RIBEIRÃO PRETO;SP;BRASIL;FAER;09/03/2014;14:21:00;SIM;FINALIZADA;NÃO;1;NÃO;PPVMG;AVIÃO;BOEING COMPANY;737-241;JATO;2;BIMOTOR;121;1974;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;TÁXI;REGULAR;***;0
INCIDENTE;BELO HORIZONTE;MG;BRASIL;SBBH;20/02/2014;12:48:00;SIM;FINALIZADA;NÃO;1;NÃO;PTSRE;AVIÃO;EMBRAER;EMB-120ER;TURBOÉLICE;2;BIMOTOR;34;1997;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;TÁXI;REGULAR;***;0
INCIDENTE;UBERLÂNDIA;MG;BRASIL;SBUL;19/02/2014;22:20:00;SIM;FINALIZADA;NÃO;1;NÃO;PPPTB;AVIÃO;EMBRAER;EMB-120ER;TURBOÉLICE;2;BIMOTOR;34;1988;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;TÁXI;REGULAR;***;0
INCIDENTE;RIO BRANCO;AC;BRASIL;SBRB;18/02/2014;20:36:00;SIM;FINALIZADA;NÃO;1;NÃO;PPPSD;AVIÃO;AIRBUS INDUSTRIE;A310-322;JATO;2;BIMOTOR;275;1987;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;TÁXI;REGULAR;***;0
INCIDENTE;BELO HORIZONTE;MG;BRASIL;SBPR;17/02/2014;18:30:00;SIM;FINALIZADA;NÃO;1;NÃO;PTWNS;AVIÃO;MITSUBISHI AIRCRAFT;MU-2B-60;TURBOÉLICE;2;BIMOTOR;8;1980;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;ESPECIALIZADA;PRIVADA;***;0
INCIDENTE;BRASÍLIA;DF;BRASIL;SBBR;17/02/2014;17:45:00;SIM;FINALIZADA;NÃO;1;NÃO;PPGJO;AVIÃO;AERO BOERO;AB-115;PISTÃO;1;MONOMOTOR;3;1990;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;OPERAÇÃO DE SOLO;INSTRUÇÃO;***;0
INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;SBJR;14/02/2014;19:42:00;SIM;FINALIZADA;NÃO;1;NÃO;PPCJN;AVIÃO;BOEING COMPANY;737-2C3;JATO;2;BIMOTOR;117;1974;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;TÁXI;REGULAR;***;0
INCIDENTE;MANAUS;AM;BRASIL;SBEG;12/02/2014;10:55:00;SIM;FINALIZADA;NÃO;1;NÃO;PPSPF;AVIÃO;BOEING COMPANY;737-2L7C;JATO;2;BIMOTOR;116;1975;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;TÁXI;REGULAR;***;0
INCIDENTE;POÇOS DE CALDAS;MG;BRASIL;SBPC;12/02/2014;18:30:00;SIM;FINALIZADA;NÃO;1;NÃO;PPVOR;AVIÃO;BOEING COMPANY;737-33A;JATO;2;BIMOTOR;144;1989;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;DESCIDA;REGULAR;***;0
INCIDENTE;UBERLÂNDIA;MG;BRASIL;SBUL;12/02/2014;12:52:00;SIM;FINALIZADA;NÃO;1;NÃO;PTSPJ;AVIÃO;EMBRAER;EMB-145ER;JATO;2;BIMOTOR;55;1998;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;CORRIDA APÓS POUSO;PRIVADA;***;0
INCIDENTE;BRASÍLIA;DF;BRASIL;SBBR;12/02/2014;14:10:00;SIM;FINALIZADA;NÃO;1;NÃO;PPISC;AVIÃO;EMBRAER;EMB-120ER;TURBOÉLICE;2;BIMOTOR;34;1995;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;CRUZEIRO;REGULAR;***;0
INCIDENTE;BRASÍLIA;DF;BRASIL;SBBR;12/02/2014;14:25:00;SIM;FINALIZADA;NÃO;1;NÃO;PPSOZ;AVIÃO;MCDONNELL DOUGLAS;MD-11;JATO;3;TRIMOTOR;383;1991;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;CORRIDA APÓS POUSO;PRIVADA;***;0
INCIDENTE;BELO HORIZONTE;MG;BRASIL;SBBH;11/02/2014;19:10:00;SIM;FINALIZADA;NÃO;1;NÃO;PTUIE;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;EMB-202;PISTÃO;1;MONOMOTOR;1;1994;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;CORRIDA APÓS POUSO;PRIVADA;***;0
INCIDENTE;RIBEIRÃO PRETO;SP;BRASIL;SBRP;10/02/2014;21:44:00;SIM;FINALIZADA;NÃO;1;NÃO;PTUAH;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;EMB-201A;PISTÃO;1;MONOMOTOR;1;1989;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;ARREMETIDA NO AR;AGRÍCOLA;***;0
INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;SBGL;10/02/2014;02:56:00;SIM;FINALIZADA;NÃO;1;NÃO;PTAVJ;AVIÃO;CESSNA AIRCRAFT;150J;PISTÃO;1;MONOMOTOR;2;1969;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;CORRIDA APÓS POUSO;PRIVADA;***;0
INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;SBRJ;09/02/2014;17:40:00;SIM;FINALIZADA;NÃO;1;NÃO;PTWGE;AVIÃO;EMBRAER;EMB-120;TURBOÉLICE;2;BIMOTOR;34;1986;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;DESCIDA;REGULAR;***;0
INCIDENTE;FLORIANÓPOLIS;SC;BRASIL;FAER;09/02/2014;00:20:00;SIM;FINALIZADA;NÃO;1;NÃO;PTMOR;AVIÃO;MAULE AIRCRAFT;M-7-235;PISTÃO;1;MONOMOTOR;5;1993;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;CORRIDA APÓS POUSO;PRIVADA;***;0
INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;SBJR;06/02/2014;18:24:00;SIM;FINALIZADA;NÃO;1;NÃO;PTMRE;AVIÃO;FOKKER;F28MK0100;JATO;2;BIMOTOR;115;1991;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;DESCIDA;REGULAR;***;0
INCIDENTE;CURITIBA;PR;BRASIL;FAER;05/02/2014;19:00:00;SIM;FINALIZADA;NÃO;1;NÃO;PTLZK;AVIÃO;CHINCUL SACAIFI;PA-28RT-201T;PISTÃO;1;MONOMOTOR;4;1990;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;CORRIDA APÓS POUSO;PRIVADA;***;0
INCIDENTE;BELO HORIZONTE;MG;BRASIL;SBBH;05/02/2014;16:57:00;SIM;FINALIZADA;NÃO;1;NÃO;PTCTW;AVIÃO;CESSNA AIRCRAFT;210H;PISTÃO;1;MONOMOTOR;4;1968;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;CORRIDA APÓS POUSO;PRIVADA;***;0
INCIDENTE;GUARULHOS;SP;BRASIL;SBGR;05/02/2014;13:00:00;SIM;FINALIZADA;NÃO;1;NÃO;PTBKR;AVIÃO;CESSNA AIRCRAFT;150J;PISTÃO;1;MONOMOTOR;2;1969;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;OPERAÇÃO DE SOLO;INSTRUÇÃO;***;0
INCIDENTE;MACAÉ;RJ;BRASIL;SBME;04/02/2014;11:30:00;SIM;FINALIZADA;NÃO;1;NÃO;PTLXN;AVIÃO;EMBRAER;EMB-120ER;TURBOÉLICE;2;BIMOTOR;34;1987;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;DESCIDA;REGULAR;***;0
INCIDENTE;SÃO JOÃO DO POLÊSINE;RS;BRASIL;FAER;03/02/2014;22:25:00;SIM;FINALIZADA;NÃO;1;NÃO;PTGYU;AVIÃO;NEIVA;EMB-201A;PISTÃO;1;MONOMOTOR;1;1983;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM;AGRÍCOLA;***;0
INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;SBRJ;02/02/2014;14:30:00;SIM;FINALIZADA;NÃO;1;NÃO;PTWPE;AVIÃO;CESSNA AIRCRAFT;182S;PISTÃO;1;MONOMOTOR;4;1997;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;CORRIDA APÓS POUSO;PRIVADA;***;0
INCIDENTE;FORTALEZA;CE;BRASIL;SNWC;31/01/2014;12:45:00;SIM;FINALIZADA;NÃO;1;NÃO;PTOIU;AVIÃO;BEECH AIRCRAFT;C90;TURBOÉLICE;2;BIMOTOR;7;1972;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;CORRIDA APÓS POUSO;PRIVADA;***;0
INCIDENTE;LONDRINA;PR;BRASIL;SSOK;31/01/2014;13:30:00;SIM;FINALIZADA;NÃO;1;NÃO;PTIHJ;AVIÃO;BEECH AIRCRAFT;58;PISTÃO;2;BIMOTOR;6;1973;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;TÁXI;TÁXI AÉREO;***;0
INCIDENTE;GOIÂNIA;GO;BRASIL;SBGO;31/01/2014;20:37:00;SIM;FINALIZADA;NÃO;1;NÃO;PTTJB;AVIÃO;LEARJET;45;JATO;2;BIMOTOR;11;1999;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;DESCIDA;TÁXI AÉREO;***;0
INCIDENTE;RIO BRANCO;AC;BRASIL;SBRB;30/01/2014;19:50:00;SIM;FINALIZADA;NÃO;1;NÃO;PTSHP;AVIÃO;EMBRAER;EMB-110P1;TURBOÉLICE;2;BIMOTOR;12;1986;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;ESTACIONAMENTO;PRIVADA;***;0
INCIDENTE;FORTALEZA;CE;BRASIL;SBFZ;30/01/2014;10:10:00;SIM;FINALIZADA;NÃO;1;NÃO;PTLTE;AVIÃO;BEECH AIRCRAFT;58TC;PISTÃO;2;BIMOTOR;6;0;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;DESCIDA;TÁXI AÉREO;***;0
INCIDENTE;GOIÂNIA;GO;BRASIL;SBGO;30/01/2014;12:39:00;SIM;FINALIZADA;NÃO;1;NÃO;PTCHZ;AVIÃO;BEECH AIRCRAFT;P35;PISTÃO;1;MONOMOTOR;6;1963;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;CORRIDA APÓS POUSO;PRIVADA;***;0
INCIDENTE;VITÓRIA;ES;BRASIL;SBVT;28/01/2014;18:40:00;SIM;FINALIZADA;NÃO;1;NÃO;PPSFL;AVIÃO;BOEING COMPANY;737-3S3;JATO;2;BIMOTOR;151;0;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;DESCIDA;REGULAR;***;0
INCIDENTE;PORTO ALEGRE;RS;BRASIL;SBPA;27/01/2014;21:30:00;SIM;FINALIZADA;NÃO;1;NÃO;PTLME;AVIÃO;CESSNA AIRCRAFT;551;JATO;2;BIMOTOR;10;1980;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;DESCIDA;TÁXI AÉREO;***;0
INCIDENTE;PIRACICABA;SP;BRASIL;SDPW;26/01/2014;14:04:00;SIM;FINALIZADA;NÃO;1;NÃO;PPTKL;AVIÃO;STINSON AIRCRAFT;10A;PISTÃO;1;MONOMOTOR;3;0;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;CORRIDA APÓS POUSO;PRIVADA;***;0
INCIDENTE;SÃO PAULO;SP;BRASIL;SBMT;26/01/2014;19:40:00;SIM;FINALIZADA;NÃO;1;NÃO;PPVMH;AVIÃO;BOEING COMPANY;737-241;JATO;2;BIMOTOR;121;0;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;DESCIDA;REGULAR;***;0
INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;FAER;25/01/2014;01:10:00;SIM;FINALIZADA;NÃO;1;NÃO;PPVLE;AVIÃO;BOEING COMPANY;727-172C;JATO;3;TRIMOTOR;122;1967;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;DESCIDA;REGULAR;***;0
INCIDENTE;FLORIANÓPOLIS;SC;BRASIL;SBFL;24/01/2014;11:00:00;SIM;FINALIZADA;NÃO;1;NÃO;PTWIP;AVIÃO;NEIVA;EMB-810D;PISTÃO;2;BIMOTOR;6;1989;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;CORRIDA APÓS POUSO;PRIVADA;***;0
INCIDENTE;CAXIAS DO SUL;RS;BRASIL;SBCX;24/01/2014;19:30:00;SIM;FINALIZADA;NÃO;1;NÃO;PTDJT;AVIÃO;PIPER AIRCRAFT;PA-25-260;PISTÃO;1;MONOMOTOR;1;1969;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;DESCIDA;TÁXI AÉREO;***;0
INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;SBRJ;24/01/2014;21:35:00;SIM;FINALIZADA;NÃO;1;NÃO;PTDAN;AVIÃO;CESSNA AIRCRAFT;180H;PISTÃO;1;MONOMOTOR;1;1967;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;ESPECIALIZADA;ESPECIALIZADA;***;0
INCIDENTE;MUCURI;BA;BRASIL;SNMU;23/01/2014;17:15:00;SIM;FINALIZADA;NÃO;1;NÃO;PTMQP;AVIÃO;FOKKER;F28MK0100;JATO;2;BIMOTOR;115;1993;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;DESCIDA;REGULAR;***;0
INCIDENTE;RECIFE;PE;BRASIL;SBRF;23/01/2014;09:50:00;SIM;FINALIZADA;NÃO;1;NÃO;PTEFX;AVIÃO;EMBRAER;EMB-820C CARAJA;TURBOÉLICE;2;BIMOTOR;7;1976;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;INDETERMINADA;TÁXI AÉREO;***;0
INCIDENTE;SÃO PAULO;SP;BRASIL;SBMT;22/01/2014;21:55:00;SIM;FINALIZADA;NÃO;1;NÃO;PPVLD;AVIÃO;BOEING COMPANY;727-41;JATO;3;TRIMOTOR;3;1970;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;DESCIDA;REGULAR;***;0
INCIDENTE;SÃO PAULO;SP;BRASIL;SBSP;22/01/2014;22:10:00;SIM;FINALIZADA;NÃO;1;NÃO;PTMQL;AVIÃO;FOKKER;F28MK0100;JATO;2;BIMOTOR;115;1992;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;DESCIDA;REGULAR;***;0
INCIDENTE;JUNDIAÍ;SP;BRASIL;SBJD;21/01/2014;21:00:00;SIM;FINALIZADA;NÃO;1;NÃO;PTSPK;AVIÃO;EMBRAER;EMB-145ER;JATO;2;BIMOTOR;55;0;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;DESCIDA;REGULAR;***;0
INCIDENTE;SÃO JOSÉ DO RIO PRETO;SP;BRASIL;SBSR;18/01/2014;12:39:00;SIM;FINALIZADA;NÃO;1;NÃO;PPVLD;AVIÃO;BOEING COMPANY;727-41;JATO;3;TRIMOTOR;3;1970;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;DESCIDA;REGULAR;***;0
INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;SBJR;18/01/2014;19:18:00;SIM;FINALIZADA;NÃO;1;NÃO;PTIJM;AVIÃO;AYRES CORPORATION;S-2R;PISTÃO;1;MONOMOTOR;1;1972;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;VOO A BAIXA ALTURA;AGRÍCOLA;***;0
INCIDENTE;RIBEIRÃO PRETO;SP;BRASIL;SBRP;17/01/2014;15:41:00;SIM;FINALIZADA;NÃO;1;NÃO;PPSPJ;AVIÃO;BOEING COMPANY;737-2M9;JATO;2;BIMOTOR;121;0;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;DESCIDA;REGULAR;***;0
INCIDENTE;GUARULHOS;SP;BRASIL;SBGR;17/01/2014;13:05:00;SIM;FINALIZADA;NÃO;1;NÃO;PPVQA;AVIÃO;BOEING COMPANY;737-76N;JATO;2;BIMOTOR;155;1998;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;DESCIDA;REGULAR;***;0
INCIDENTE;BELÉM;PA;BRASIL;SBBE;16/01/2014;18:15:00;SIM;FINALIZADA;NÃO;1;NÃO;PPSNA;AVIÃO;BOEING COMPANY;737-2A1;JATO;2;BIMOTOR;116;1975;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;DESCIDA;REGULAR;***;0
INCIDENTE;CAMPINAS;SP;BRASIL;FAER;15/01/2014;20:28:00;SIM;FINALIZADA;NÃO;1;NÃO;PPGKA;AVIÃO;PIPER AIRCRAFT;PA-18-150;PISTÃO;1;MONOMOTOR;2;1951;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;OPERAÇÃO DE SOLO;INSTRUÇÃO;***;0
INCIDENTE;VITÓRIA;ES;BRASIL;SBVT;14/01/2014;10:00:00;SIM;FINALIZADA;NÃO;1;NÃO;PPVON;AVIÃO;BOEING COMPANY;737-341;JATO;2;BIMOTOR;151;0;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;DESCIDA;REGULAR;***;0
INCIDENTE;BRASÍLIA;DF;BRASIL;SBBR;14/01/2014;17:48:00;SIM;FINALIZADA;NÃO;1;NÃO;PTMRL;AVIÃO;FOKKER;F28MK0100;JATO;2;BIMOTOR;124;0;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;DESCIDA;REGULAR;***;0
INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;SBJR;14/01/2014;18:59:00;SIM;FINALIZADA;NÃO;1;NÃO;PPVOJ;AVIÃO;BOEING COMPANY;767-341;JATO;2;BIMOTOR;234;1990;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;DESCIDA;REGULAR;***;0
INCIDENTE;JOINVILLE;SC;BRASIL;SBJV;13/01/2014;21:47:00;SIM;FINALIZADA;NÃO;1;NÃO;PTIOZ;AVIÃO;BEECH AIRCRAFT;E55;PISTÃO;2;BIMOTOR;6;1973;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;CORRIDA APÓS POUSO;PRIVADA;***;0
INCIDENTE;CABEDELO;PB;BRASIL;SNJO;12/01/2014;18:30:00;SIM;FINALIZADA;NÃO;1;NÃO;PPVQK;AVIÃO;MCDONNELL DOUGLAS;MD-11;JATO;3;TRIMOTOR;301;1997;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;DESCIDA;REGULAR;***;0
INCIDENTE;BRASÍLIA;DF;BRASIL;FAER;11/01/2014;19:18:00;SIM;FINALIZADA;NÃO;1;NÃO;PTVOV;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;EMB-810D;PISTÃO;2;BIMOTOR;6;1991;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;RETA FINAL;AGRÍCOLA;***;0
INCIDENTE;PORTO ALEGRE;RS;BRASIL;FAER;10/01/2014;03:00:00;SIM;FINALIZADA;NÃO;1;NÃO;PPEID;HELICÓPTERO;EUROCOPTER;AS 350 BA;TURBOEIXO;1;MONOMOTOR;6;1983;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;INDETERMINADA;POLICIAL;***;0
INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;FAER;10/01/2014;13:30:00;SIM;FINALIZADA;NÃO;1;NÃO;PPFGH;AVIÃO;AERO BOERO;AB-115;PISTÃO;1;MONOMOTOR;3;1988;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;OPERAÇÃO DE SOLO;INSTRUÇÃO;***;0
INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;FAER;10/01/2014;18:00:00;SIM;FINALIZADA;NÃO;1;NÃO;PTTEU;AVIÃO;BOEING COMPANY;737-3K9;JATO;2;BIMOTOR;151;1987;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;ESPERA;PRIVADA;***;0
INCIDENTE;SÃO LUÍS;MA;BRASIL;SBSL;09/01/2014;08:22:00;SIM;FINALIZADA;NÃO;1;NÃO;PTMRE;AVIÃO;FOKKER;F28MK0100;JATO;2;BIMOTOR;115;1991;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;DESCIDA;REGULAR;***;0
INCIDENTE;BELO HORIZONTE;MG;BRASIL;SBBH;04/01/2014;12:23:00;SIM;FINALIZADA;NÃO;1;NÃO;PTMRP;AVIÃO;FOKKER;F28MK0100;JATO;2;BIMOTOR;115;1995;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;DESCIDA;REGULAR;***;0
INCIDENTE;MACAÉ;RJ;BRASIL;SBME;03/01/2014;21:24:00;SIM;FINALIZADA;NÃO;1;NÃO;PPVPJ;AVIÃO;MCDONNELL DOUGLAS;MD-11;JATO;3;TRIMOTOR;381;1992;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;DESCIDA;REGULAR;***;0
INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;FAER;03/01/2014;10:21:00;SIM;FINALIZADA;NÃO;1;NÃO;PTSPO;AVIÃO;EMBRAER;EMB-145ER;JATO;2;BIMOTOR;55;1999;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;DESCIDA;REGULAR;***;0
INCIDENTE;MANAUS;AM;BRASIL;SWFN;02/01/2014;12:30:00;SIM;FINALIZADA;NÃO;1;NÃO;PPSMZ;AVIÃO;BOEING COMPANY;737-2A1;JATO;2;BIMOTOR;115;1974;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;DESCIDA;REGULAR;***;0
INCIDENTE;FORTALEZA;CE;BRASIL;SBFZ;26/04/2014;08:23:00;SIM;FINALIZADA;NÃO;1;NÃO;PTKKS;AVIÃO;CESSNA AIRCRAFT;A185F;PISTÃO;1;MONOMOTOR;6;1974;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;CORRIDA APÓS POUSO;PRIVADA;***;0
INCIDENTE;GUARULHOS;SP;BRASIL;SBGR;19/04/2014;14:41:00;SIM;FINALIZADA;NÃO;1;NÃO;PPGOL;AVIÃO;AERO BOERO;AB-115;PISTÃO;1;MONOMOTOR;2;1993;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;OPERAÇÃO DE SOLO;INSTRUÇÃO;***;0
INCIDENTE;GOIÂNIA;GO;BRASIL;SBGO;12/04/2014;15:59:00;SIM;FINALIZADA;SIM;1;NÃO;PPVMI;AVIÃO;BOEING COMPANY;737-241;JATO;2;BIMOTOR;138;1975;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;DESCIDA;REGULAR;***;0
INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;SBGL;11/04/2014;01:00:00;SIM;FINALIZADA;NÃO;1;NÃO;PTAGS;AVIÃO;CESSNA AIRCRAFT;140A;PISTÃO;1;MONOMOTOR;2;1951;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;CORRIDA APÓS POUSO;PRIVADA;***;0
